timestamp_utc	device_sample
2026-08-03T16:14:55Z	card0,100,17,29,N/A,0;;
2026-08-03T16:14:56Z	card0,99,17,6,N/A,0;;
2026-08-03T16:14:57Z	card0,100,17,16,N/A,0;;
2026-08-03T16:14:59Z	card0,100,17,15,N/A,0;;
2026-08-03T16:15:00Z	card0,99,17,21,N/A,0;;
2026-08-03T16:15:01Z	card0,100,17,15,N/A,0;;
2026-08-03T16:15:02Z	card0,100,17,15,N/A,0;;
2026-08-03T16:15:03Z	card0,99,17,9,N/A,0;;
2026-08-03T16:15:04Z	card0,100,17,2,N/A,0;;
2026-08-03T16:15:05Z	card0,99,17,16,N/A,0;;
2026-08-03T16:15:06Z	card0,100,17,2,N/A,0;;
2026-08-03T16:15:08Z	card0,100,17,2,N/A,0;;
2026-08-03T16:15:09Z	card0,99,17,15,N/A,0;;
2026-08-03T16:15:10Z	card0,100,17,2,N/A,0;;
2026-08-03T16:15:11Z	card0,100,17,15,N/A,0;;
2026-08-03T16:15:12Z	card0,100,17,4,N/A,0;;
2026-08-03T16:15:13Z	card0,100,17,15,N/A,0;;
2026-08-03T16:15:14Z	card0,100,17,15,N/A,0;;
2026-08-03T16:15:15Z	card0,99,17,2,N/A,0;;
2026-08-03T16:15:17Z	card0,99,17,19,N/A,0;;
2026-08-03T16:15:18Z	card0,97,17,0,N/A,0;;
2026-08-03T16:15:19Z	card0,93,17,15,N/A,0;;
2026-08-03T16:15:20Z	card0,100,17,3,N/A,0;;
2026-08-03T16:15:21Z	card0,100,17,2,N/A,0;;
2026-08-03T16:15:22Z	card0,99,17,16,N/A,0;;
2026-08-03T16:15:23Z	card0,100,17,3,N/A,0;;
2026-08-03T16:15:25Z	card0,100,17,16,N/A,0;;
2026-08-03T16:15:26Z	card0,100,17,12,N/A,0;;
2026-08-03T16:15:27Z	card0,99,17,8,N/A,0;;
2026-08-03T16:15:28Z	card0,100,17,15,N/A,0;;
2026-08-03T16:15:29Z	card0,100,17,15,N/A,0;;
2026-08-03T16:15:30Z	card0,99,17,16,N/A,0;;
2026-08-03T16:15:31Z	card0,100,17,15,N/A,0;;
2026-08-03T16:15:32Z	card0,99,17,18,N/A,0;;
